	Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area	Benchmark	Previous	Final_Pass	Improvement
1765	1765	['&dch -f', '&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.156	4.595(22%)	16.561(78%)	22.0	7126.0	0.0	7126.0	2784.0	0.0	2878.0	7594.0	armcore	['&dch -f', '&syn2', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1766	1766	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.426	4.719(23%)	16.707(77%)	23.0	7229.0	0.0	7229.0	2784.0	0.0	2877.0	7579.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn2', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1767	1767	['&if -W 300 -K 6 -v', '&st', '&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.7	4.719(22%)	16.981(78%)	22.0	7206.0	0.0	7206.0	2784.0	0.0	2878.0	7196.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn2', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1768	1768	['&if -W 300 -g -K 6', '&syn4', '&dc2']	19.225	4.099(22%)	15.126(78%)	22.0	7736.0	0.0	7736.0	2784.0	0.0	2414.0	7149.0	armcore	['&if -W 300 -g -K 6', '&syn4']	&dc2	1.75
1769	1769	['&dc2', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.961	4.896(23%)	17.065(77%)	23.0	7252.0	0.0	7252.0	2784.0	0.0	2882.0	7587.0	armcore	['&dc2', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1770	1770	['&syn2', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.038	4.471(23%)	15.567(77%)	23.0	7220.0	0.0	7220.0	2784.0	0.0	2878.0	7117.0	armcore	['&syn2', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1771	1771	['&syn3', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.12	4.595(22%)	16.525(78%)	22.0	7154.0	0.0	7154.0	2784.0	0.0	2879.0	7565.0	armcore	['&syn3', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1772	1772	['&syn4', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.034000000000002	3.838(21%)	15.196(79%)	21.0	7643.0	0.0	7643.0	2784.0	0.0	2877.0	7145.0	armcore	['&syn4', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1773	1773	['&b', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.214000000000002	4.595(22%)	16.619(78%)	22.0	7192.0	0.0	7192.0	2784.0	0.0	2877.0	7124.0	armcore	['&b', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1774	1774	['&b -d', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.038	4.471(23%)	15.567(77%)	23.0	7190.0	0.0	7190.0	2784.0	0.0	2414.0	7111.0	armcore	['&b -d', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1775	1775	['&if -W 300 -x -K 6', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.863000000000003	4.648(23%)	16.215(77%)	23.0	7213.0	0.0	7213.0	2784.0	0.0	2414.0	7130.0	armcore	['&if -W 300 -x -K 6', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1776	1776	['&if -W 300 -g -K 6', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.834	4.595(23%)	16.239(77%)	23.0	7199.0	0.0	7199.0	2784.0	0.0	2414.0	7123.0	armcore	['&if -W 300 -g -K 6', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1777	1777	['&if -W 300 -y -K 6', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.142	4.595(22%)	16.547(78%)	22.0	7178.0	0.0	7178.0	2784.0	0.0	2875.0	7099.0	armcore	['&if -W 300 -y -K 6', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1778	1778	['&synch2', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.151999999999997	4.595(22%)	16.557(78%)	22.0	7245.0	0.0	7245.0	2784.0	0.0	2879.0	7130.0	armcore	['&synch2', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1779	1779	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dc2']	19.616	4.223(22%)	15.393(78%)	22.0	7401.0	0.0	7401.0	2784.0	0.0	2878.0	7093.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st']	&dc2	4.237000000000002
1780	1780	['&if -W 300 -y -K 6', '&syn4', '&dc2']	19.334	4.471(24%)	14.863(76%)	24.0	7853.0	0.0	7853.0	2784.0	0.0	2879.0	7580.0	armcore	['&if -W 300 -y -K 6', '&syn4']	&dc2	-0.1999999999999993
1781	1781	['&dch', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.726	4.954(22%)	17.772(78%)	22.0	7192.0	0.0	7192.0	2784.0	0.0	2878.0	7107.0	armcore	['&dch', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1782	1782	['&dch -f', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.703000000000003	4.595(22%)	17.108(78%)	22.0	7110.0	0.0	7110.0	2784.0	0.0	2878.0	7124.0	armcore	['&dch -f', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1783	1783	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.768	4.719(22%)	17.049(78%)	22.0	7159.0	0.0	7159.0	2784.0	0.0	2877.0	7222.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1784	1784	['&if -W 300 -K 6 -v', '&st', '&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.865	4.613(23%)	16.252(77%)	23.0	7191.0	0.0	7191.0	2784.0	0.0	1533.0	7747.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn3', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1785	1785	['&dc2', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.57	4.830(23%)	16.740(77%)	23.0	7455.0	0.0	7455.0	2784.0	0.0	2878.0	7117.0	armcore	['&dc2', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1786	1786	['&syn2', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.227999999999998	3.975(22%)	14.253(78%)	22.0	7702.0	0.0	7702.0	2784.0	0.0	2880.0	7448.0	armcore	['&syn2', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1787	1787	['&syn3', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.32	4.400(23%)	14.920(77%)	23.0	7703.0	0.0	7703.0	2784.0	0.0	2877.0	7150.0	armcore	['&syn3', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1788	1788	['&syn4', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.08	4.395(24%)	14.685(76%)	24.0	7704.0	0.0	7704.0	2784.0	0.0	2875.0	7133.0	armcore	['&syn4', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1789	1789	['&b', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.149	4.223(23%)	14.926(77%)	23.0	7613.0	0.0	7613.0	2784.0	0.0	1533.0	7842.0	armcore	['&b', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1790	1790	['&b -d', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.163	4.458(24%)	14.705(76%)	24.0	7566.0	0.0	7566.0	2784.0	0.0	1533.0	7937.0	armcore	['&b -d', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1791	1791	['&synch2', '&syn4', '&dc2']	18.691	4.316(24%)	14.375(76%)	24.0	7697.0	0.0	7697.0	2784.0	0.0	2879.0	7724.0	armcore	['&synch2', '&syn4']	&dc2	1.6849999999999987
1792	1792	['&if -W 300 -x -K 6', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.132	3.975(22%)	14.157(78%)	22.0	7676.0	0.0	7676.0	2784.0	0.0	1533.0	7931.0	armcore	['&if -W 300 -x -K 6', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1793	1793	['&if -W 300 -g -K 6', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.531999999999996	4.347(22%)	16.185(78%)	22.0	7505.0	0.0	7505.0	2784.0	0.0	2874.0	7122.0	armcore	['&if -W 300 -g -K 6', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1794	1794	['&if -W 300 -y -K 6', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.645	3.975(22%)	14.670(78%)	22.0	7693.0	0.0	7693.0	2784.0	0.0	2878.0	7159.0	armcore	['&if -W 300 -y -K 6', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1795	1795	['&synch2', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.579	3.975(22%)	14.604(78%)	22.0	7574.0	0.0	7574.0	2784.0	0.0	2878.0	7107.0	armcore	['&synch2', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1796	1796	['&dch', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.590999999999998	4.888(23%)	16.703(77%)	23.0	7448.0	0.0	7448.0	2784.0	0.0	2876.0	7113.0	armcore	['&dch', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1797	1797	['&dch -f', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.546	4.229(22%)	15.317(78%)	22.0	7410.0	0.0	7410.0	2784.0	0.0	2877.0	7133.0	armcore	['&dch -f', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1798	1798	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.903	4.223(23%)	14.680(77%)	23.0	7677.0	0.0	7677.0	2784.0	0.0	2414.0	7149.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1799	1799	['&if -W 300 -K 6 -v', '&st', '&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.24	4.516(24%)	14.724(76%)	24.0	7660.0	0.0	7660.0	2784.0	0.0	2414.0	7116.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn4', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1800	1800	['&dc2', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.575	4.471(22%)	16.104(78%)	22.0	7261.0	0.0	7261.0	2784.0	0.0	2414.0	7100.0	armcore	['&dc2', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1801	1801	['&syn2', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.192999999999998	4.640(23%)	15.553(77%)	23.0	7230.0	0.0	7230.0	2784.0	0.0	2414.0	7552.0	armcore	['&syn2', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1802	1802	['&dch', '&syn4', '&dc2']	20.219	4.699(24%)	15.520(76%)	24.0	7624.0	0.0	7624.0	2784.0	0.0	2876.0	7766.0	armcore	['&dch', '&syn4']	&dc2	-0.11200000000000188
1803	1803	['&syn3', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.453	4.471(22%)	15.982(78%)	22.0	7187.0	0.0	7187.0	2784.0	0.0	2414.0	7125.0	armcore	['&syn3', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1804	1804	['&syn4', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.57	3.975(22%)	14.595(78%)	22.0	7603.0	0.0	7603.0	2784.0	0.0	1533.0	7856.0	armcore	['&syn4', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1805	1805	['&b', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.923000000000002	4.595(22%)	16.328(78%)	22.0	7225.0	0.0	7225.0	2784.0	0.0	2414.0	7128.0	armcore	['&b', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1806	1806	['&b -d', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.593000000000004	4.719(22%)	16.874(78%)	22.0	7201.0	0.0	7201.0	2784.0	0.0	2414.0	7109.0	armcore	['&b -d', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1807	1807	['&if -W 300 -x -K 6', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.428	4.719(23%)	16.709(77%)	23.0	7170.0	0.0	7170.0	2784.0	0.0	2414.0	7129.0	armcore	['&if -W 300 -x -K 6', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1808	1808	['&if -W 300 -g -K 6', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.198	4.719(22%)	17.479(78%)	22.0	7209.0	0.0	7209.0	2784.0	0.0	2414.0	7092.0	armcore	['&if -W 300 -g -K 6', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1809	1809	['&if -W 300 -y -K 6', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.316	4.719(23%)	16.597(77%)	23.0	7177.0	0.0	7177.0	2784.0	0.0	2414.0	7042.0	armcore	['&if -W 300 -y -K 6', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1810	1810	['&synch2', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.585	4.471(23%)	15.114(77%)	23.0	7171.0	0.0	7171.0	2784.0	0.0	2414.0	7052.0	armcore	['&synch2', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1811	1811	['&dch', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.215999999999998	4.843(22%)	17.373(78%)	22.0	7223.0	0.0	7223.0	2784.0	0.0	2414.0	7058.0	armcore	['&dch', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1812	1812	['&dch -f', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.881	4.719(22%)	17.162(78%)	22.0	7165.0	0.0	7165.0	2784.0	0.0	2414.0	7067.0	armcore	['&dch -f', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1813	1813	['&dch -f', '&syn4', '&dc2']	19.023	4.241(23%)	14.782(77%)	23.0	7580.0	0.0	7580.0	2784.0	0.0	2879.0	7436.0	armcore	['&dch -f', '&syn4']	&dc2	0.46799999999999997
1814	1814	['&if -W 300 -K 6 -v', '&mfs', '&st', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.32	4.843(22%)	17.477(78%)	22.0	7176.0	0.0	7176.0	2784.0	0.0	2414.0	7247.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1815	1815	['&if -W 300 -K 6 -v', '&st', '&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.651	4.719(22%)	16.932(78%)	22.0	7191.0	0.0	7191.0	2784.0	0.0	2414.0	7120.0	armcore	['&if -W 300 -K 6 -v', '&st', '&b', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1816	1816	['&dc2', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.261	4.595(22%)	16.666(78%)	22.0	7289.0	0.0	7289.0	2784.0	0.0	2414.0	7151.0	armcore	['&dc2', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1818	1818	['&syn3', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.038	4.471(23%)	15.567(77%)	23.0	7186.0	0.0	7186.0	2784.0	0.0	2414.0	7135.0	armcore	['&syn3', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1819	1819	['&syn4', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.19	4.099(22%)	15.091(78%)	22.0	7533.0	0.0	7533.0	2784.0	0.0	1533.0	7883.0	armcore	['&syn4', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1820	1820	['&b', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.611	4.595(23%)	16.016(77%)	23.0	7234.0	0.0	7234.0	2784.0	0.0	2414.0	7108.0	armcore	['&b', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1821	1821	['&b -d', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.611	4.595(23%)	16.016(77%)	23.0	7225.0	0.0	7225.0	2784.0	0.0	2414.0	7129.0	armcore	['&b -d', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1824	1824	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn4', '&dc2']	19.178	4.276(23%)	14.902(77%)	23.0	7794.0	0.0	7794.0	2784.0	0.0	2414.0	7396.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn4']	&dc2	0.8599999999999994
1826	1826	['&synch2', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.596	4.471(23%)	15.125(77%)	23.0	7186.0	0.0	7186.0	2784.0	0.0	2414.0	7025.0	armcore	['&synch2', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1827	1827	['&dch', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.250999999999998	4.595(22%)	16.656(78%)	22.0	7236.0	0.0	7236.0	2784.0	0.0	2414.0	7079.0	armcore	['&dch', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1828	1828	['&dch -f', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.73	4.719(23%)	16.011(77%)	23.0	7176.0	0.0	7176.0	2784.0	0.0	2414.0	7103.0	armcore	['&dch -f', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1829	1829	['&if -W 300 -K 6 -v', '&mfs', '&st', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.548000000000002	4.471(22%)	16.077(78%)	22.0	7182.0	0.0	7182.0	2784.0	0.0	2414.0	7213.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1830	1830	['&if -W 300 -K 6 -v', '&st', '&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.587	4.719(22%)	16.868(78%)	22.0	7200.0	0.0	7200.0	2784.0	0.0	2414.0	7094.0	armcore	['&if -W 300 -K 6 -v', '&st', '&b -d', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1831	1831	['&dc2', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.927	4.595(22%)	16.332(78%)	22.0	7223.0	0.0	7223.0	2784.0	0.0	2414.0	7116.0	armcore	['&dc2', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1832	1832	['&syn2', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.192999999999998	4.640(23%)	15.553(77%)	23.0	7206.0	0.0	7206.0	2784.0	0.0	2414.0	7504.0	armcore	['&syn2', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1833	1833	['&syn3', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.546999999999997	4.471(22%)	16.076(78%)	22.0	7167.0	0.0	7167.0	2784.0	0.0	2414.0	7164.0	armcore	['&syn3', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1834	1834	['&syn4', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	17.406	4.622(27%)	12.784(73%)	27.0	7589.0	0.0	7589.0	2784.0	0.0	1533.0	7971.0	armcore	['&syn4', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1835	1835	['&if -W 300 -K 6 -v', '&st', '&syn4', '&dc2']	19.217	4.034(21%)	15.183(79%)	21.0	7819.0	0.0	7819.0	2784.0	0.0	2879.0	7404.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn4']	&dc2	2.0360000000000014
1836	1836	['&b', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.038	4.471(23%)	15.567(77%)	23.0	7209.0	0.0	7209.0	2784.0	0.0	2414.0	7078.0	armcore	['&b', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1838	1838	['&if -W 300 -x -K 6', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	23.778000000000002	5.091(22%)	18.687(78%)	22.0	7155.0	0.0	7155.0	2784.0	0.0	2414.0	7073.0	armcore	['&if -W 300 -x -K 6', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1839	1839	['&if -W 300 -g -K 6', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	25.441999999999997	5.587(22%)	19.855(78%)	22.0	7157.0	0.0	7157.0	2784.0	0.0	2414.0	7050.0	armcore	['&if -W 300 -g -K 6', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1840	1840	['&if -W 300 -y -K 6', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	24.169	5.339(23%)	18.830(77%)	23.0	7168.0	0.0	7168.0	2784.0	0.0	2414.0	7067.0	armcore	['&if -W 300 -y -K 6', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1841	1841	['&synch2', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.611	4.595(23%)	16.016(77%)	23.0	7191.0	0.0	7191.0	2784.0	0.0	2414.0	7064.0	armcore	['&synch2', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1842	1842	['&dch', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.871	4.719(22%)	17.152(78%)	22.0	7110.0	0.0	7110.0	2784.0	0.0	2414.0	7024.0	armcore	['&dch', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1843	1843	['&dch -f', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.035	4.843(22%)	17.192(78%)	22.0	7142.0	0.0	7142.0	2784.0	0.0	2414.0	7040.0	armcore	['&dch -f', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1844	1844	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.346	4.471(22%)	15.875(78%)	22.0	7132.0	0.0	7132.0	2784.0	0.0	2878.0	7065.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1845	1845	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.842	4.843(23%)	16.999(77%)	23.0	7122.0	0.0	7122.0	2784.0	0.0	2414.0	7102.0	armcore	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1846	1846	['&dc2', '&b', '&dc2']	23.342	5.091(22%)	18.251(78%)	22.0	7543.0	0.0	7543.0	2784.0	0.0	2877.0	7738.0	armcore	['&dc2', '&b']	&dc2	-0.4439999999999955
1847	1847	['&dc2', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.573	4.471(23%)	15.102(77%)	23.0	7327.0	0.0	7327.0	2784.0	0.0	2879.0	7099.0	armcore	['&dc2', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1848	1848	['&syn2', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.611	4.595(23%)	16.016(77%)	23.0	7209.0	0.0	7209.0	2784.0	0.0	2877.0	7293.0	armcore	['&syn2', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1849	1849	['&syn3', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	19.724	4.347(23%)	15.377(77%)	23.0	7196.0	0.0	7196.0	2784.0	0.0	2878.0	7087.0	armcore	['&syn3', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1850	1850	['&syn4', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	18.833	4.365(24%)	14.468(76%)	24.0	7569.0	0.0	7569.0	2784.0	0.0	2878.0	7101.0	armcore	['&syn4', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1851	1851	['&b', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.281999999999996	4.843(22%)	17.439(78%)	22.0	7203.0	0.0	7203.0	2784.0	0.0	2414.0	7081.0	armcore	['&b', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1853	1853	['&if -W 300 -x -K 6', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	23.003	5.091(23%)	17.912(77%)	23.0	7158.0	0.0	7158.0	2784.0	0.0	2414.0	7051.0	armcore	['&if -W 300 -x -K 6', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1854	1854	['&if -W 300 -g -K 6', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	20.915	4.595(22%)	16.320(78%)	22.0	7168.0	0.0	7168.0	2784.0	0.0	2877.0	7080.0	armcore	['&if -W 300 -g -K 6', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1855	1855	['&if -W 300 -y -K 6', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.322	4.595(22%)	16.727(78%)	22.0	7180.0	0.0	7180.0	2784.0	0.0	2879.0	7011.0	armcore	['&if -W 300 -y -K 6', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1856	1856	['&synch2', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	23.35	5.091(22%)	18.259(78%)	22.0	7140.0	0.0	7140.0	2784.0	0.0	2876.0	6993.0	armcore	['&synch2', '&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1857	1857	['&syn2', '&b', '&dc2']	20.608	4.458(22%)	16.150(78%)	22.0	7453.0	0.0	7453.0	2784.0	0.0	2878.0	7305.0	armcore	['&syn2', '&b']	&dc2	0.7729999999999997
